2016-04-10 18:09:40,"RT @cassandra17lina: You might not care about #Trump's #fascist view
Until he decides that he's coming for YOU 🙀 https://t.co/CyIQU4DS59",
2016-04-10 18:09:40,RT @JordanSchachtel: Trump convention manager Paul Manafort helped prop up Yanukovych as the Ukranian strongman sent secret police to execu…,
2016-04-10 18:09:40,RT @pmatas: Kirstie Alley Endorses Donald Trump https://t.co/qr4jhyee2l,
2016-04-10 18:09:40,Judge Jeanine called out for not disclosing details of past relationship with Donald Trump https://t.co/byvswzMVJS https://t.co/RtlH9uOiZ2,
2016-04-10 18:09:40,RT @MikeBates: Trump has never had any idea what he was talking about. We only just noticed. Wrong. Many noticed from the beginning https:/…,
2016-04-10 18:09:39,"RT @KevinMKruse: For someone who brags about his deal-making abilities, Trump is shockingly bad at knowing the rules of this game. https://…",
2016-04-10 18:09:39,"RT @syeddoha: #DraftHerbert of UT as a GOP nominee. An impressive and inclusive record in UTAH, a state Trump will not be chosen as POTUS.",
2016-04-10 18:09:39,".@stuartpstevens @pearly2004 @realDonaldTrump @AnnCoulter Of past 160 delegates awarded Cruz won152, Trump 8, Kasich 0. Trump ain't winning!",
2016-04-10 18:09:39,"RT @Bane1349: Waiting for Donald Trump in Rochester NY
Been here since 11:00 Eastern https://t.co/7xxsrZKCdN",
2016-04-10 18:09:39,RT @Madyson_Rosee: I've rewatched @ginarose98 story of @JessiCrish being Trump like 50 times,
2016-04-10 18:09:39,"@sharylanne @FoxNews @marklevinshow @WayneDupreeShow still just his opinion no actual proof. Or was he, like Trump he couldn't take defeat?",
2016-04-10 18:09:39,"RT @notmyname02: I heard the cop say they are only letting in the first 6,000. #trump in Rochester.",
2016-04-10 18:09:39,@miss_udy okay donald trump,
2016-04-10 18:09:38,"If I had $1 for every Chick that devoted her Instagram to a New Boyfriend &amp; then it didn't work out, I'd be Donald Trump 󾌲",
2016-04-10 18:09:38,@reaganmck4 Donald trump is a joke,
2016-04-10 18:09:38,RT @ThePatriot143: Breitbart and The Daily Wire’s $25 Million Dollar Trump Take Down – Reality Check! https://t.co/3CbePy1Q6c https://t.co/…,
2016-04-10 18:09:37,What Trump said about punishing women who seek abortions was just part of the GOP's actual agenda https://t.co/22nBTEKI8q,
2016-04-10 18:09:37,"RT @realDonaldTrump: ""@agentvf: New Jersey Man Joseph Hornick Willing to Go to Jail for Flying Trump Flag - Breitbart https://t.co/zky3vlOJ…",
2016-04-10 18:09:37,"RT @arian0027: @DanScavino Trump can bring to New York what's important. Jobs, Jobs!! Bringing jobs back to NY and America..
#NewYork4Trump…",
2016-04-10 18:09:37,RT @GerardMulligan1: Trump makes his first-ever visit to 9/11 Memorial days before NY primary. This guy couldn't be more transparent if he…,
2016-04-10 18:09:37,RT @End_of_Europe: Trump Donates $100K To 9/11 Memorial https://t.co/NUbOig9VWj https://t.co/vdTpsAk3Kr,
2016-04-10 18:09:37,Cruz rails against Trump at Republican Jewish gathering https://t.co/NJmOMpsT18 via @timesofisrael,
2016-04-10 18:09:37,RT @rtandat: @IrishTea1 @21damone Trump is the Only candidate not controlled by the DC CORRUPT. Vote TRUMP if you LOVE USA!!!!,
2016-04-10 18:09:37,"Donald Trump and the Stunts That Expose the G.O.P. 

https://t.co/jVKp7dXfqi",
2016-04-10 18:09:37,My family likes trump but he don't even them so https://t.co/zNmmirem1w,
2016-04-10 18:09:37,Tell @Walmart: No sponsorship of a Trump-led Republican convention. https://t.co/M0Bzhfi5R2 #DumpTrump via @CREDOMobile,
2016-04-10 18:09:37,RT @SmallgGay: VIDEO=&gt, TRUMP Supporter BURNS His Republican Registration After Having Vote Stolen at CO GOP Convention https://t.co/PNIAEDG…
2016-04-10 18:09:36,Barack Obama Rap Song Dissing Donald Trump https://t.co/mmsf4PYjcF,
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @realDonaldTrump: ""@Kids123Nicholas: @gqforbes  @RepTomMarino @realDonaldTrump.Lets get it done Philadelphia Pa.Make Trump your pick for…",
2016-04-10 18:09:36,"RT @syeddoha: #DraftHerbert of UT as a GOP nominee. An impressive and inclusive record in UTAH, a state Trump will not be chosen as POTUS.",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @AirHickoryP90: WTF Hillary and Trump are tied in Pennsylvania, that scary https://t.co/QvjiYbtYMl @cenkuygur",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:36,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,Target retail space explains Trump very clearly https://t.co/KzPupMpjS6,
2016-04-10 18:09:35,RT @HouseCracka: Trump Says No to Syrian Refugees: ‘Saudi Arabia Has Plenty of Room’: Saudi Arabia has banned Syrian immigrants... https://…,
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @dollysarandoll1: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram 
https://t.co/bVyWh6Twch https://t.co/lFt5E4eo7c",
2016-04-10 18:09:35,"RT @realDonaldTrump: ""@metalmom888:  @Theresa_Cali If the GOP screws Trump, his millions will walk from the GOP never to return! They bette…",
2016-04-10 18:09:35,RT @RealCarrotFacts: Donald trump look like a fat carrot,
2016-04-10 18:09:35,RT @Italians4Trump: Trump Convention Manager: Cruz Using 'Gestapo Tactics' to Win Over Delegates - Breitbart https://t.co/qbMd2ksxE0,
2016-04-10 18:09:35,RT @ottawasuncom: Boston Globe denounces Donald Trump with fake front page  https://t.co/dUbjpMQLak https://t.co/8FNMXUF7Se,
2016-04-10 18:09:34,Trump is the king of Cronyism. https://t.co/wBKOS1opJt,
2016-04-10 18:09:34,RT @WeNeedTrump: Retweet if Donald Trump has your vote. #MakeAmericaGreatAgain https://t.co/GLQTjZkLGe,
2016-04-10 18:09:34,RT @xebec78: @DanScavino Trump has a big heart something the media doesn't want people to know.  Our country needs Trump.,
2016-04-10 18:09:34,Middle East Forum’s Surprising Straw Poll on Trump https://t.co/laoQekeTm7 #tcot,
2016-04-10 18:09:34,RT @Trump_Nation16: Don't forget #Debbie Dooley's &amp, the Tea Party's ENDORSEMENT OF DONALD TRUMP @crimsontider https://t.co/WkSWTQieii
2016-04-10 18:09:34,EA pulls down Donald Trump/Mass Effect video--BioWare dev speaks out. https://t.co/uCkIVVgiRy https://t.co/1ihVSX8fBb,
2016-04-10 18:09:34,"RT @syeddoha: #DraftHerbert of UT as a GOP nominee. An impressive and inclusive record in UTAH, a state Trump will not be chosen as POTUS.",
2016-04-10 18:09:33,"RT @rebeccadiserio: #CRUZCREW THIS IS MY STATE CA, MY HUSBAND DIED IN SERVICE TO CA, I CAN OUTPLAY UR SHENANIGANS! BRING IT! YOU HAVE BEEN…",
2016-04-10 18:09:33,RT @Patriotic_Me: @Costello13Susan Another sell-out. @marklevin is foolish. No Trump supporters will ever listen to him again. @gcamp4,
2016-04-10 18:09:33,RT @thehill: Poll: Clinton leads by 11 points in Pennsylvania https://t.co/Dx2FfWdY15 https://t.co/lPgly9WiAE,
2016-04-10 18:09:33,RT @MIT_CSAIL: If Trump published an academic paper: https://t.co/p6oesNwtMv https://t.co/RWNqUGZV9k,
2016-04-10 18:09:33,"RT @JohnFromCranber: My Thought: Even if You Think Trump = a Closet Lib, That Still beats a Closet Marxist. #NeverHillary #tcot @neu4life h…",
2016-04-10 18:09:33,Trump and Clinton maintain big leads in New York’s looming primary via /r/politics @rajon90 https://t.co/bRysew2Aui https://t.co/saDDvoFXWB,
2016-04-10 18:09:33,"RT @lvphillies08: OVER 100,000 voters in Pennsylvania switched from Democrat to vote for TRUMP🇺🇸🇺🇸 #Pennsylvania4Trump",
2016-04-10 18:09:32,"RT @TheLastRefuge2: Donald Trump Rally, Rochester New York – 3:00pm EDT Live Stream… https://t.co/BwbGLBOSUW https://t.co/RND4Bgjzne",
2016-04-10 18:09:32,RT @esquire: Did Laura Bush say she'd vote for Hillary Clinton? https://t.co/R08q8pfmYq https://t.co/WwliSnRX7r,
2016-04-10 18:09:32,North Carolina GOP now in full-on delusional damage control after losing PayPal over HB2 https://t.co/dkQhrs3x09,
2016-04-10 18:09:32,"RT @DanScavino: What did Donald J. Trump do for a family- who's daughter had bone disease? #Trump2016 #MAGA 
https://t.co/dGJlFHZguH",
2016-04-10 18:09:32,"RT @PatrickRuffini: Interesting and real possibility that there'll be no one to wave Trump signs on the floor in Cleveland, meanwhile sea o…",
2016-04-10 18:09:32,I liked a @YouTube video from @irisngen https://t.co/1YhfCUSM98 Happy St. Paddy's Day | Donald Trump | My Move (Black Ops 3 Gameplay),
2016-04-10 18:09:32,"RT @SpecialKMB1969: TRUMP LEADS more than 50% Ahead of Ted Cruz
We❤NY!
#AlwaysTrump 
#NY4TRUMP 
65% #TRUMP NY🇺🇸 
https://t.co/ahzfiN7Spj ht…",
2016-04-10 18:09:32,RT @NeilTurner_: @realDonaldTrump The media won't show this about Donald Trump. Watch. https://t.co/EZ4qpjOCIz,
2016-04-10 18:09:32,"RT @scrowder: Behold, the fight of the century. Bernie vs Trump Town Hall. You're welcome. FULL VIDEO &gt;&gt;  https://t.co/q59fkGpkmQ https://t…",
2016-04-10 18:09:31,"RT @DanScavino: What did Donald J. Trump do for a family- who's daughter had bone disease? #Trump2016 #MAGA 
https://t.co/dGJlFHZguH",
2016-04-10 18:09:31,@gamespot CANT STUMP THE TRUMP,
2016-04-10 18:09:31,"Get ready - 50 minutes,  Donald Trump speaking live.
Rochester, NY
https://t.co/S26xqP4brU
#Trump2016 #MAGA",
2016-04-10 18:09:31,"RT @freddoso: The Gestapo, you may recall, was a secret police organization created to steal delegates from incompetent campaigns: https://…",
2016-04-10 18:09:31,"I like Sanders and dislike Trump as much as the next Millennial, but can we please stop pretending Bernie is the messiah and Trump is Satan?",
2016-04-10 18:09:31,"RT @realDonaldTrump: ""@Mutual408Grace: @realDonaldTrump @gene70 California women love Mr Trump too. Will make it happen in New York on Apri…",
